date,signal
2013-04-16 17:01:03,-57.89069925322471
2013-04-16 18:01:02,-57.73183978275628
2013-04-16 19:01:04,-57.574338085539715
2013-04-16 20:01:02,-57.509164969450104
2013-04-16 21:01:04,-57.393754243041414
2013-04-16 22:01:03,-57.44263408010862
2013-04-16 23:01:02,-57.439239646978955
2013-04-17 00:01:03,-57.346911065852005
2013-04-17 01:01:02,-57.25254582484725
2013-04-17 02:01:01,-57.224032586558046
2013-04-17 03:01:02,-57.23217922606925
2013-04-17 04:01:02,-57.21438263229308
2013-04-17 05:01:02,-57.18860244233379
2013-04-17 06:01:01,-57.1797829036635
2013-04-17 07:01:02,-57.90841248303935
2013-04-17 08:01:02,-57.59362279511533
2013-04-17 09:01:02,-57.66621438263229
2013-04-17 10:01:02,-57.40841248303935
2013-04-17 11:01:05,-57.423337856173674
2013-04-17 12:01:02,-57.487109905020354
2013-04-17 13:01:02,-57.478290366350066
2013-04-17 14:01:02,-57.75899524779362
2013-04-17 15:01:02,-57.86286490156144
2013-04-17 16:01:03,-58.03937542430414
2013-04-17 17:01:02,-58.0122199592668
2013-04-17 18:01:02,-58.03665987780041
2013-04-17 19:01:02,-57.94093686354379
2013-04-17 20:01:01,-57.86286490156144
2013-04-17 21:01:02,-57.74066530889341
2013-04-17 22:01:02,-57.736591989137814
2013-04-17 23:01:02,-57.58927359131025
2013-04-18 00:01:02,-57.59606245756959
2013-04-18 01:01:02,-57.517990495587235
2013-04-18 02:01:02,-57.468431771894096
2013-04-18 03:01:02,-57.4989816700611
2013-04-18 04:01:02,-57.468431771894096
2013-04-18 05:01:02,-57.4928716904277
2013-04-18 06:01:01,-57.548540393754244
2013-04-18 07:01:01,-57.52953156822811
2013-04-18 08:01:01,-57.63543788187373
2013-04-18 09:01:02,-57.70468431771894
2013-04-18 10:01:02,-57.57569585879158
2013-04-18 11:01:02,-57.55804480651731
2013-04-18 12:01:02,-57.4949083503055
2013-04-18 13:01:02,-57.54175152749491
2013-04-18 14:01:02,-57.80448065173116
2013-04-18 15:01:02,-57.541072640868975
2013-04-18 16:01:02,-57.63907734056988
2013-04-18 17:01:02,-57.61194029850746
2013-04-18 18:01:02,-57.62075983717775
2013-04-18 19:01:02,-57.52781546811398
2013-04-18 20:01:01,-57.46336499321574
2013-04-18 21:01:02,-57.40637720488467
2013-04-18 22:01:02,-57.41723202170964
2013-04-18 23:01:02,-57.37449118046133
2013-04-19 00:01:02,-57.16621438263229
2013-04-19 01:01:02,-57.08683853459973
2013-04-19 02:01:02,-57.191316146540025
2013-04-19 03:01:02,-57.031886024423336
2013-04-19 04:01:02,-57.057666214382635
2013-04-19 05:01:02,-57.00813559322034
2013-04-19 06:01:02,-57.11118644067797
2013-04-19 07:01:02,-57.140338983050846
2013-04-19 08:01:02,-57.22915254237288
2013-04-19 09:01:02,-57.29898305084746
2013-04-19 10:01:03,-57.24677966101695
2013-04-19 11:01:03,-57.31728813559322
2013-04-19 12:01:03,-57.557966101694916
2013-04-19 13:01:08,-57.43622795115333
2013-04-19 14:01:04,-57.72862957937585
2013-04-19 15:01:04,-58.44301221166893
2013-04-19 16:01:09,-58.59497964721845
2013-04-19 17:01:04,-58.21166892808684
2013-04-19 18:01:03,-58.33717774762551
2013-04-19 19:01:03,-57.92062415196744
2013-04-19 20:01:03,-57.68724559023067
2013-04-19 21:01:03,-57.656716417910445
2013-04-19 22:01:03,-57.30054274084125
2013-04-19 23:01:02,-56.20624151967436
2013-04-20 00:01:01,-57.225915875169605
2013-04-20 01:01:02,-57.061058344640436
2013-04-20 02:01:02,-56.92265943012212
2013-04-20 03:01:02,-56.87856173677069
2013-04-20 04:01:02,-56.83457627118644
2013-04-20 05:01:02,-56.709830508474575
2013-04-20 06:01:02,-56.75118644067797
2013-04-20 07:01:02,-56.85762711864407
2013-04-20 08:01:04,-56.912542372881354
2013-04-20 09:01:01,-56.912542372881354
2013-04-20 10:01:02,-57.07728813559322
2013-04-20 11:01:01,-57.246101694915254
2013-04-20 12:01:02,-57.330169491525425
2013-04-20 13:01:02,-57.290847457627116
2013-04-20 14:01:01,-57.290169491525425
2013-04-20 15:01:02,-57.41898305084746
2013-04-20 16:01:02,-57.39389830508475
2013-04-20 17:01:03,-57.40338983050847
2013-04-20 18:01:03,-57.42576271186441
2013-04-20 19:01:03,-57.18305084745763
2013-04-20 20:01:02,-57.20677966101695
2013-04-20 21:01:02,-57.12813559322034
2013-04-20 22:01:02,-57.00135593220339
2013-04-20 23:01:02,-56.92813559322034
2013-04-21 00:01:03,-56.85423728813559
2013-04-21 01:01:03,-56.42508474576271
2013-04-21 02:01:02,-56.79457627118644
2013-04-21 03:01:02,-56.768135593220336
2013-04-21 04:01:03,-56.734915254237286
2013-04-21 05:01:03,-56.68
2013-04-21 06:01:02,-56.648813559322036
2013-04-21 07:01:03,-56.5735593220339
2013-04-21 08:01:03,-56.92135593220339
2013-04-21 09:01:03,-56.70033898305085
2013-04-21 10:01:03,-57.185762711864406
2013-04-21 11:01:03,-57.258983050847455
2013-04-21 12:01:03,-57.32745762711865
2013-04-21 13:01:02,-57.15457627118644
2013-04-21 14:01:02,-57.486101694915256
2013-04-21 15:01:03,-57.31525423728814
2013-04-21 16:01:03,-57.3728813559322
2013-04-21 17:01:04,-57.32542372881356
2013-04-21 18:01:03,-56.47728813559322
2013-04-21 19:01:03,-57.13220338983051
2013-04-21 20:01:03,-56.99593220338983
2013-04-21 21:01:03,-56.29220338983051
2013-04-21 22:01:03,-56.88406779661017
2013-04-21 23:01:03,-56.061694915254236
2013-04-22 00:01:02,-56.74508474576271
2013-04-22 01:01:02,-56.545762711864406
2013-04-22 02:01:02,-56.753898305084746
2013-04-22 03:01:04,-56.683389830508474
2013-04-22 04:01:04,-56.66508474576271
2013-04-22 05:01:03,-56.70372881355932
2013-04-22 06:01:02,-56.72677966101695
2013-04-22 07:01:03,-56.78237288135593
2013-04-22 08:01:01,-56.87457627118644
2013-04-22 09:01:02,-56.99254237288135
2013-04-22 10:01:03,-57.056271186440675
2013-04-22 11:01:03,-57.132881355932206
2013-04-22 12:01:03,-57.44406779661017
2013-04-22 13:01:03,-57.40162822252375
2013-04-22 14:01:03,-57.42062415196744
2013-04-22 15:01:03,-57.507462686567166
2013-04-22 16:01:03,-57.51356852103121
2013-04-22 17:01:03,-57.45318860244233
2013-04-22 18:01:02,-57.39348710990502
2013-04-22 19:01:02,-57.3100407055631
2013-04-22 20:01:02,-57.208276797829036
2013-04-22 21:01:02,-57.09633649932157
2013-04-22 22:01:03,-56.98100407055631
2013-04-22 23:01:02,-56.972862957937586
2013-04-23 00:01:01,-56.93962008141113
2013-04-23 01:01:02,-56.85685210312076
2013-04-23 02:01:03,-56.836499321573946
2013-04-23 03:01:02,-56.859565807327
2013-04-23 04:01:01,-56.81559322033898
2013-04-23 05:01:02,-56.77454299255247
2013-04-23 06:01:02,-56.81719702098849
2013-04-23 07:01:03,-56.903859174001354
2013-04-23 08:01:02,-56.92146242383209
2013-04-23 09:01:03,-57.06499661475965
2013-04-23 10:01:02,-57.20785375761679
2013-04-23 11:01:02,-57.25609756097561
2013-04-23 12:01:03,-57.658553076402974
2013-04-23 13:01:03,-57.77281947261663
2013-04-23 14:01:02,-57.724137931034484
2013-04-23 15:01:03,-57.94054054054054
2013-04-23 16:01:04,-57.931940700808624
2013-04-23 17:01:03,-57.89622641509434
2013-04-23 18:01:02,-57.83018867924528
2013-04-23 19:01:03,-57.63477088948787
2013-04-23 20:01:01,-57.48450134770889
2013-04-23 21:01:03,-57.36388140161725
2013-04-23 22:01:03,-57.379380053908356
2013-04-23 23:01:03,-57.235175202156334
2013-04-24 00:01:03,-57.128706199460915
2013-04-24 01:01:03,-57.01280323450135
2013-04-24 02:01:01,-57.081536388140165
2013-04-24 03:01:02,-57.00606060606061
2013-04-24 04:01:03,-57.018181818181816
2013-04-24 05:01:02,-56.986531986531986
2013-04-24 06:01:03,-57.039057239057236
2013-04-24 07:01:03,-57.148148148148145
2013-04-24 08:01:02,-57.44511784511784
2013-04-24 09:01:03,-57.56902356902357
2013-04-24 10:01:03,-57.72053872053872
2013-04-24 11:01:03,-57.64781144781145
2013-04-24 12:01:03,-57.83434343434343
2013-04-24 13:01:04,-57.76902356902357
2013-04-24 14:01:02,-57.847138047138046
2013-04-24 15:01:03,-57.70976430976431
2013-04-24 16:01:02,-57.81279461279461
2013-04-24 17:01:05,-57.88956228956229
2013-04-24 18:01:03,-57.831649831649834
2013-04-24 19:01:03,-57.71111111111111
2013-04-24 20:01:03,-57.64781144781145
2013-04-24 21:01:05,-57.6989898989899
2013-04-24 22:01:03,-58.065993265993264
2013-04-24 23:01:03,-57.66127946127946
2013-04-25 00:01:04,-57.37441077441078
2013-04-25 01:01:03,-57.25925925925926
2013-04-25 02:01:02,-57.11043771043771
2013-04-25 03:01:02,-57.11043771043771
2013-04-25 04:01:02,-57.0040404040404
2013-04-25 05:01:04,-56.95959595959596
2013-04-25 06:01:03,-56.977777777777774
2013-04-25 07:01:03,-57.02558922558922
2013-04-25 08:01:05,-56.99124579124579
2013-04-25 09:01:02,-57.12323232323232
2013-04-25 10:01:03,-57.18855218855219
2013-04-25 11:01:03,-57.271380471380475
2013-04-25 12:01:04,-57.53939393939394
2013-04-25 13:01:03,-57.612794612794616
2013-04-25 14:01:03,-57.7010101010101
2013-04-25 15:01:03,-57.86446392447741
2013-04-25 16:01:03,-58.07282535401214
2013-04-25 17:01:03,-58.20094403236683
2013-04-25 18:01:03,-58.125421443020905
2013-04-25 19:01:03,-58.01213755900202
2013-04-25 20:01:03,-57.76803776129467
2013-04-25 21:01:02,-57.71274443695212
2013-04-25 22:01:03,-57.67228590694538
2013-04-25 23:01:07,-57.46729602157788
2013-04-26 00:01:03,-57.44436952124073
2013-04-26 01:01:03,-57.39312204989886
2013-04-26 02:01:03,-57.1888064733648
2013-04-26 03:01:03,-57.203641267700604
2013-04-26 04:01:04,-57.13486176668914
2013-04-26 05:01:03,-57.059339177343226
2013-04-26 06:01:03,-57.06540795684423
2013-04-26 07:01:03,-57.05529332434255
2013-04-26 08:01:02,-57.35266351989211
2013-04-26 09:01:02,-57.53944706675657
2013-04-26 10:01:02,-57.80647336480108
2013-04-26 11:01:03,-57.26095751854349
2013-04-26 12:01:03,-57.995954146999324
2013-04-26 13:01:02,-58.065363881401616
2013-04-26 14:01:03,-58.235690235690235
2013-04-26 15:01:02,-58.58203916272789
2013-04-26 16:01:03,-58.60162052667117
2013-04-26 17:01:02,-58.51316677920324
2013-04-26 18:01:02,-58.559081701553005
2013-04-26 19:01:01,-58.405131667792034
2013-04-26 20:01:02,-58.17083051991897
2013-04-26 21:01:02,-58.070222822417286
2013-04-26 22:01:02,-58.03848750844024
2013-04-26 23:01:02,-58.09588116137745
2013-04-27 00:01:02,-57.15462525320729
2013-04-27 01:01:03,-57.97029034436192
2013-04-27 02:01:02,-57.71100607697502
2013-04-27 03:01:02,-57.72518568534774
2013-04-27 04:01:02,-57.67319378798109
2013-04-27 05:01:02,-57.65384615384615
2013-04-27 06:01:01,-57.62348178137652
2013-04-27 07:01:02,-57.62685560053981
2013-04-27 08:01:02,-57.675438596491226
2013-04-27 09:01:02,-57.79217273954116
2013-04-27 10:01:02,-57.90350877192982
2013-04-27 11:01:02,-58.02361673414305
2013-04-27 12:01:02,-58.1889338731444
2013-04-27 13:01:02,-58.095816464237515
2013-04-27 14:01:01,-57.9804318488529
2013-04-27 15:01:01,-57.071524966261805
2013-04-27 16:01:02,-56.87719298245614
2013-04-27 17:01:03,-56.95141700404859
2013-04-27 18:01:01,-56.92375168690958
2013-04-27 19:01:01,-57.76450742240216
2013-04-27 20:01:02,-58.1417004048583
2013-04-27 21:01:03,-58.124156545209175
2013-04-27 22:01:02,-58.036437246963565
2013-04-27 23:01:02,-57.93994601889339
2013-04-28 00:01:01,-57.977732793522264
2013-04-28 01:01:03,-57.99730094466936
2013-04-28 02:01:02,-56.77395411605938
2013-04-28 03:01:02,-56.81713900134953
2013-04-28 04:01:02,-56.87112010796221
2013-04-28 05:01:01,-57.304993252361676
2013-04-28 06:01:02,-57.421052631578945
2013-04-28 07:01:02,-57.20175438596491
2013-04-28 08:01:02,-57.15047233468286
2013-04-28 09:01:03,-57.4251012145749
2013-04-28 10:01:02,-57.59244264507422
2013-04-28 11:01:02,-56.86774628879892
2013-04-28 12:01:02,-59.06275303643725
2013-04-28 13:01:01,-58.83265856950067
2013-04-28 14:01:02,-58.70647773279352
2013-04-28 15:01:04,-58.53981106612686
2013-04-28 16:01:01,-58.65587044534413
2013-04-28 17:01:01,-58.81848852901484
2013-04-28 18:01:01,-58.15384615384615
2013-04-28 19:01:02,-58.22132253711201
2013-04-28 20:01:02,-58.166666666666664
2013-04-28 21:01:02,-58.18286099865047
2013-04-28 22:01:02,-58.19433198380567
2013-04-28 23:01:02,-58.31713900134953
2013-04-29 00:01:02,-58.56140350877193
2013-04-29 01:01:03,-58.71592442645074
2013-04-29 02:01:02,-58.69365721997301
2013-04-29 03:01:01,-58.64912280701754
2013-04-29 04:01:02,-58.557354925775975
2013-04-29 05:01:01,-58.5310391363023
2013-04-29 06:01:01,-58.55937921727396
2013-04-29 07:01:02,-58.53508771929825
2013-04-29 08:01:02,-58.56275303643725
2013-04-29 09:01:02,-58.4689608636977
2013-04-29 10:01:03,-58.52834008097166
2013-04-29 11:01:02,-58.527665317139004
2013-04-29 12:01:03,-58.58502024291498
2013-04-29 13:01:03,-58.759621877110064
2013-04-29 14:01:03,-58.685347738014855
2013-04-29 15:01:03,-58.35651586765699
2013-04-29 16:01:04,-58.38014854827819
2013-04-29 17:01:03,-58.515192437542204
2013-04-29 18:01:03,-58.39027683997299
2013-04-29 19:01:03,-58.229574611748816
2013-04-29 20:01:03,-58.25995948683322
2013-04-29 21:01:02,-58.209993247805535
2013-04-29 22:01:02,-58.14112086428089
2013-04-29 23:01:01,-58.12424037812289
2013-04-30 00:01:03,-58.171505739365294
2013-04-30 01:01:03,-58.0270087778528
2013-04-30 02:01:02,-58.029034436191765
2013-04-30 03:01:03,-57.696151249155974
2013-04-30 04:01:02,-57.66869095816464
2013-04-30 05:01:02,-57.68016194331984
2013-04-30 06:01:01,-57.64574898785425
2013-04-30 07:01:03,-57.67341430499325
2013-04-30 08:01:02,-57.74696356275304
2013-04-30 09:01:03,-57.783400809716596
2013-04-30 10:01:03,-58.01147098515519
2013-04-30 11:01:02,-57.82860998650472
2013-04-30 12:01:02,-57.96693657219973
2013-04-30 13:01:03,-57.96761133603239
2013-04-30 14:01:02,-58.26418918918919
2013-04-30 15:01:02,-58.553378378378376
2013-04-30 16:01:02,-58.55067567567568
2013-04-30 17:01:02,-58.4949358541526
2013-04-30 18:01:02,-58.424713031735315
2013-04-30 19:01:02,-58.284267386900744
2013-04-30 20:01:02,-58.161377447670496
2013-04-30 21:01:03,-58.20121539500337
2013-04-30 22:01:03,-58.14787305874409
2013-04-30 23:01:03,-57.951384199864954
2013-05-01 00:01:03,-57.9797434166104
2013-05-01 01:01:02,-58.051316677920326
2013-05-01 02:01:02,-58.020931802835925
2013-05-01 03:01:02,-58.037137069547605
2013-05-01 04:01:02,-57.921052631578945
2013-05-01 05:01:02,-57.97977073499663
2013-05-01 06:01:02,-57.97437626432906
2013-05-01 07:01:03,-58.037086985839515
2013-05-01 08:01:02,-58.26972353337829
2013-05-01 09:01:03,-58.37154416722859
2013-05-01 10:01:02,-58.38300741739717
2013-05-01 11:01:03,-58.2124072825354
2013-05-01 12:01:03,-58.26635198921106
2013-05-01 13:01:03,-58.34254888739042
2013-05-01 14:01:03,-58.39244774106541
2013-05-01 15:01:03,-58.544167228590695
2013-05-01 16:01:03,-58.54012137559002
2013-05-01 17:01:04,-58.61901550910317
2013-05-01 18:01:03,-58.44571813890762
2013-05-01 19:01:06,-58.38031018206338
2013-05-01 20:01:03,-58.28927848954822
2013-05-01 21:01:03,-58.29399865138233
2013-05-01 22:01:03,-58.23533378287256
2013-05-01 23:01:01,-58.22724207687121
2013-05-02 00:01:04,-58.13553607552259
2013-05-02 01:01:03,-58.02427511800405
2013-05-02 02:01:04,-58.12339851652057
2013-05-02 03:01:03,-58.07215104517869
2013-05-02 04:01:03,-57.895482130815914
2013-05-02 05:01:03,-57.83951449763992
2013-05-02 06:01:03,-57.80984490896831
2013-05-02 07:01:04,-57.857142857142854
2013-05-02 08:01:04,-57.90094339622642
2013-05-02 09:01:04,-57.91981132075472
2013-05-02 10:01:04,-58.03099730458221
2013-05-02 11:01:05,-58.181940700808624
2013-05-02 12:01:04,-58.22356902356903
2013-05-02 13:01:02,-58.22693602693602
2013-05-02 14:01:03,-58.303030303030305
2013-05-02 15:01:03,-58.43396226415094
2013-05-02 16:01:03,-58.36590296495957
2013-05-02 17:01:03,-58.37735849056604
2013-05-02 18:01:03,-58.30121293800539
2013-05-02 19:01:03,-58.26078167115903
2013-05-02 20:01:03,-58.26145552560647
2013-05-02 21:01:03,-58.0822102425876
2013-05-02 22:01:02,-58.11725067385445
2013-05-02 23:01:03,-57.90431266846361
2013-05-03 00:01:02,-57.85309973045822
2013-05-03 01:01:03,-57.85377358490566
2013-05-03 02:01:01,-57.83423180592992
2013-05-03 03:01:02,-57.80121293800539
2013-05-03 04:01:02,-57.783838383838386
2013-05-03 05:01:02,-57.799461641991925
2013-05-03 06:01:03,-57.78196500672947
2013-05-03 07:01:03,-57.844549125168236
2013-05-03 08:01:03,-57.86810228802153
2013-05-03 09:01:03,-57.99327052489906
2013-05-03 10:01:02,-58.123822341857334
2013-05-03 11:01:02,-58.12584118438762
2013-05-03 12:01:03,-58.18236877523553
2013-05-03 13:01:04,-58.23620457604307
2013-05-03 14:01:03,-58.33154362416107
2013-05-03 15:01:02,-58.448322147651005
2013-05-03 16:01:03,-58.44429530201342
2013-05-03 17:01:02,-58.31744966442953
2013-05-03 18:01:02,-58.36442953020134
2013-05-03 19:01:03,-58.31677852348993
2013-05-03 20:01:03,-58.25234899328859
2013-05-03 21:01:02,-58.31006711409396
2013-05-03 22:01:02,-58.29395973154362
2013-05-03 23:01:01,-58.15973154362416
2013-05-04 00:01:02,-58.156375838926174
2013-05-04 01:01:03,-58.03489932885906
2013-05-04 02:01:02,-57.97248322147651
2013-05-04 03:01:02,-57.901342281879195
2013-05-04 04:01:02,-58.04228187919463
2013-05-04 05:01:02,-58.12080536912752
2013-05-04 06:01:01,-57.95637583892618
2013-05-04 07:01:02,-58.104026845637584
2013-05-04 08:01:02,-58.151006711409394
2013-05-04 09:01:02,-57.946308724832214
2013-05-04 10:01:02,-57.939597315436245
2013-05-04 11:01:03,-58.093288590604026
2013-05-04 12:01:02,-57.997315436241614
2013-05-04 13:01:02,-58.23892617449665
2013-05-04 14:01:03,-58.24630872483222
2013-05-04 15:01:03,-58.37315436241611
2013-05-04 16:01:03,-58.224161073825506
2013-05-04 17:01:03,-58.29194630872483
2013-05-04 18:01:02,-58.34093959731543
2013-05-04 19:01:03,-58.16241610738255
2013-05-04 20:01:03,-58.25302013422819
2013-05-04 21:01:02,-58.191275167785236
2013-05-04 22:01:03,-58.29194630872483
2013-05-04 23:01:02,-58.25302013422819
2013-05-05 00:01:03,-58.214765100671144
2013-05-05 01:01:03,-58.21342281879195
2013-05-05 02:01:03,-58.2248322147651
2013-05-05 03:01:02,-58.13959731543624
2013-05-05 04:01:02,-58.10805369127517
2013-05-05 05:01:03,-58.07651006711409
2013-05-05 06:01:03,-58.006711409395976
2013-05-05 07:01:03,-58.05302013422819
2013-05-05 08:01:03,-58.13422818791946
2013-05-05 09:01:03,-58.3
2013-05-05 10:01:03,-58.19798657718121
2013-05-05 11:01:03,-58.363087248322145
2013-05-05 12:01:03,-58.37315436241611
2013-05-05 13:01:03,-58.297986577181206
2013-05-05 14:01:04,-58.26510067114094
2013-05-05 15:01:03,-58.274496644295304
2013-05-05 16:01:03,-58.276510067114096
2013-05-05 17:01:03,-57.72684563758389
2013-05-05 18:01:03,-55.91006711409396
2013-05-05 19:01:03,-55.861744966442956
2013-05-05 20:01:03,-58.6013422818792
2013-05-05 21:01:03,-58.61812080536913
2013-05-05 22:01:03,-58.626174496644296
2013-05-05 23:01:03,-58.867114093959735
2013-05-06 00:01:06,-58.77315436241611
2013-05-06 01:01:03,-58.83758389261745
2013-05-06 02:01:02,-58.82214765100671
2013-05-06 03:01:02,-58.971812080536914
2013-05-06 04:01:03,-59.00335570469799
2013-05-06 05:01:03,-59.14093959731544
2013-05-06 06:01:03,-59.25234899328859
2013-05-06 07:01:03,-59.41342281879194
2013-05-06 08:01:02,-59.34093959731543
2013-05-06 09:01:03,-59.24697986577181
2013-05-06 10:01:03,-59.56912751677852
2013-05-06 11:01:03,-59.72953020134228
2013-05-06 12:01:03,-59.81208053691275
2013-05-06 13:01:03,-59.48187919463087
2013-05-06 14:01:02,-60.04765100671141
2013-05-06 15:01:03,-60.3765100671141
2013-05-06 16:01:03,-60.1255033557047
2013-05-06 17:01:02,-24.5
2013-05-06 18:01:02,-59.38389261744967
2013-05-06 19:01:02,-59.275838926174494
2013-05-06 20:01:03,-59.224161073825506
2013-05-06 21:01:04,-59.12818791946309
2013-05-06 22:01:02,-59.10872483221476
2013-05-06 23:01:02,-59.20805369127517
2013-05-07 00:01:03,-59.408724832214766
2013-05-07 01:01:02,-59.96040268456376
2013-05-07 02:01:03,-59.76778523489933
2013-05-07 03:01:02,-59.4751677852349
2013-05-07 04:01:03,-59.38523489932886
2013-05-07 05:01:02,-59.45637583892618
2013-05-07 06:01:02,-59.35369127516778
2013-05-07 07:01:03,-59.399328859060404
2013-05-07 08:01:02,-59.44228187919463
2013-05-07 09:01:03,-59.310738255033556
2013-05-07 10:01:03,-59.285234899328856
2013-05-07 11:01:04,-59.51140939597315
2013-05-07 12:01:03,-59.97852348993288
2013-05-07 13:01:03,-60.03422818791946
2013-05-07 14:01:03,-59.53288590604027
2013-05-07 15:01:03,-59.3241610738255
2013-05-07 16:01:02,-59.12214765100671
2013-05-07 17:01:03,-59.22818791946309
2013-05-07 18:01:03,-59.10939597315436
2013-05-07 19:01:02,-59.126174496644296
2013-05-07 20:01:02,-59.74832214765101
2013-05-07 21:01:02,-59.57651006711409
2013-05-07 22:01:02,-59.47718120805369
2013-05-07 23:01:02,-59.36577181208054
2013-05-08 00:01:02,-59.2993288590604
2013-05-08 01:01:03,-59.383221476510066
2013-05-08 02:01:01,-59.4744966442953
2013-05-08 03:01:02,-59.504697986577185
2013-05-08 04:01:02,-59.51208053691275
2013-05-08 05:01:02,-59.44026845637584
2013-05-08 06:01:02,-59.62885906040268
2013-05-08 07:01:03,-59.632885906040265
2013-05-08 08:01:03,-59.69463087248322
2013-05-08 09:01:03,-59.991946308724835
2013-05-08 10:01:03,-60.006711409395976
2013-05-08 11:01:03,-60.046308724832215
2013-05-08 12:01:03,-60.087919463087246
2013-05-08 13:01:03,-60.18187919463087
2013-05-08 14:01:03,-59.95637583892618
2013-05-08 15:01:03,-59.76308724832215
2013-05-08 16:01:02,-59.42751677852349
2013-05-08 17:01:04,-59.29731543624161
2013-05-08 18:01:03,-59.06912751677852
2013-05-08 19:01:03,-59.051677852348995
2013-05-08 20:01:03,-58.97248322147651
2013-05-08 21:01:03,-58.861073825503354
2013-05-08 22:01:03,-58.87181208053691
2013-05-08 23:01:03,-58.88926174496644
2013-05-09 00:01:03,-58.95704697986577
2013-05-09 01:01:03,-58.97315436241611
2013-05-09 02:01:03,-59.05973154362416
2013-05-09 03:01:03,-59.14697986577181
2013-05-09 04:01:02,-59.183892617449665
2013-05-09 05:01:02,-59.16431924882629
2013-05-09 06:01:03,-59.333333333333336
2013-05-09 07:01:03,-59.2709590878605
2013-05-09 08:01:03,-59.20724346076459
2013-05-09 09:01:03,-59.161636485580146
2013-05-09 10:01:02,-59.07981220657277
2013-05-09 11:01:03,-58.990610328638496
2013-05-09 12:01:03,-59.06773977196512
2013-05-09 13:01:03,-59.0429242119383
2013-05-09 14:01:03,-59.11535881958417
2013-05-09 15:01:04,-59.14688128772636
2013-05-09 16:01:02,-59.20523138832998
2013-05-09 17:01:03,-59.0596914822267
2013-05-09 18:01:03,-59.16566063044936
2013-05-09 19:01:03,-59.100603621730386
2013-05-09 20:01:03,-59.02548625083836
2013-05-09 21:01:03,-58.83299798792756
2013-05-09 22:01:03,-58.82830315224681
2013-05-09 23:01:01,-58.647887323943664
2013-05-10 00:01:02,-58.631120053655266
2013-05-10 01:01:02,-58.36686787391013
2013-05-10 02:01:02,-58.25285043594903
2013-05-10 03:01:03,-58.23876592890677
2013-05-10 04:01:02,-58.2171581769437
2013-05-10 05:01:03,-58.1514745308311
2013-05-10 06:01:03,-58.09986595174263
2013-05-10 07:01:03,-58.251340482573724
2013-05-10 08:01:03,-58.306970509383376
2013-05-10 09:01:03,-58.52747989276139
2013-05-10 10:01:03,-58.78753351206434
2013-05-10 11:01:03,-58.784182305630026
2013-05-10 12:01:03,-59.14075067024129
2013-05-10 13:01:03,-59.10053619302949
2013-05-10 14:01:03,-59.047587131367294
2013-05-10 15:01:03,-58.943029490616624
2013-05-10 16:01:03,-58.98793565683646
2013-05-10 17:01:03,-58.78083109919571
2013-05-10 18:01:03,-15.907506702412869
2013-05-10 19:01:01,-59.23793565683646
2013-05-10 20:01:01,-59.902815013404826
2013-05-10 21:01:02,-59.51474530831099
2013-05-10 22:01:02,-59.39008042895443
2013-05-10 23:01:02,-59.402815013404826
2013-05-11 00:01:02,-59.21246648793566
2013-05-11 01:01:01,-59.23793565683646
2013-05-11 02:01:02,-59.19235924932976
2013-05-11 03:01:02,-59.21380697050938
2013-05-11 04:01:01,-59.2446380697051
2013-05-11 05:01:01,-59.16811788345613
2013-05-11 06:01:02,-59.09109176155392
2013-05-11 07:01:03,-59.1178834561286
2013-05-11 08:01:02,-58.81580709979906
2013-05-11 09:01:02,-58.82853315472204
2013-05-11 10:01:01,-58.98124581379772
2013-05-11 11:01:03,-58.58405894172807
2013-05-11 12:01:03,-58.53784326858674
2013-05-11 13:01:02,-58.44474212993972
2013-05-11 14:01:03,-58.62290689886135
2013-05-11 15:01:02,-58.577361018084396
2013-05-11 16:01:03,-58.61553918285332
2013-05-11 17:01:03,-58.59209645010047
2013-05-11 18:01:03,-58.33020763563295
2013-05-11 19:01:03,-58.53784326858674
2013-05-11 20:01:03,-58.36503683858004
2013-05-11 21:01:03,-58.2926992632284
2013-05-11 22:01:02,-58.44608171466845
2013-05-11 23:01:03,-58.39115874079035
2013-05-12 00:01:03,-58.39249832551909
2013-05-12 01:01:03,-58.19624916275954
2013-05-12 02:01:02,-58.07434695244474
2013-05-12 03:01:03,-58.155391828533155
2013-05-12 04:01:03,-58.039517749497655
2013-05-12 05:01:03,-58.0589417280643
2013-05-12 06:01:03,-58.13261888814468
2013-05-12 07:01:03,-58.105157401205624
2013-05-12 08:01:03,-58.10448760884126
2013-05-12 09:01:03,-58.209645010046884
2013-05-12 10:01:03,-58.350301406563965
2013-05-12 11:01:03,-58.205626255860686
2013-05-12 12:01:03,-58.374413931681175
2013-05-12 13:01:03,-58.34829202947086
2013-05-12 14:01:03,-58.32217012726055
2013-05-12 15:01:03,-58.454789015405225
2013-05-12 16:01:03,-58.42196918955124
2013-05-12 17:01:03,-58.32350971198928
2013-05-12 18:01:02,-58.43268586738111
2013-05-12 19:01:03,-58.22572002679169
2013-05-12 20:01:02,-58.26992632283992
2013-05-12 21:01:01,-58.15874079035499
2013-05-12 22:01:02,-58.15405224380442
2013-05-12 23:01:01,-58.04889484259879
2013-05-13 00:01:03,-58.039517749497655
2013-05-13 01:01:02,-57.971868720696584
2013-05-13 02:01:03,-57.9370395177495
2013-05-13 03:01:02,-57.87943737441393
2013-05-13 04:01:02,-57.84326858673811
